# 2048 walks of length 129 from 17293822637554016271 to 0
walk_211=17293822637554016271,941553729924603903,230543904,6125001254108143641,828928688112,730144440522,17306823198616993791,613408745337090048,64574966991,1224979307383262271,864701646814409136,38280597042891711,8358680910312169536,56077072732959,15903338482628454,1224992305958127663,17293825871682424695,9826873907416699776,69198939117935103,1228356798667282449,2449961118723996552,13835058132171671295,216172786130235357,54170947048198176,13835058108984918012,1225823673882050574,38544479925302067,9799832842988482572,153124728007242540,970774344690,13835208177023519739,14108936678981535,1226672621718216768,9799885581168607215,486388763228336247,216210169534515912,968671740654591,13873343327203491264,1224979115816781423,4996181123003379,9838118645322597384,432377517954309327,220958066887229247,38289944688001200,13836959327796002178,1225824111984365562,18691990691805,9799832817218679042,433192926076535343,255262829689430715,149587129794420,13862080625860708494,1283912939072877027,214027112276607,9799849284114370542,1263259710939205377,6917828680824385791,13839993835458206088,828662626979409783,1224979927035613380,860921782210542,4837864096874241,306320129004272895,216210169523095176,13510873905363729,13838436581787329139,1225281468621488607,172860820364984160,9799832805197144067,6917542298150571027,67557879074172921,13835111126061307884,1225190222041445991,617275448855101431,13900360252177055982,1244272245584201985,13258672654949810175,4953959594276701320,115897395847069713,15087062465193701235,2449959026216171511,844425501575406,13835076763354599681,3510593881193853951,864902238932297352,76564565432790801,6738234141805868883,13889313185971037943,38283898601926638,1224979111959557889,54254889959719167,20003415057629064,13510873833738513,150119994919065,1225278191862652878,433541850058317039,881808426562323,13889101838161014504,3765009292587988383,27022011120012384,4899917221359286263,48061855709167854,3458783219476856577,4899916980573704703,2453784502049159304,73585760529,216172928169111603,13862080481830375398,2392554187423983,272108305905531255,9800680379475558384,4785807032028906,1837468661354822895,3378870527459703,153421454743961496,201795375342,211106304882495,878202223639195200,76561206771938151,6124895494619758719,3409589852444928,12016193213743098,17293822573196345343,306244778754834432,77159394294362127,4258407471,27083926332145392,6124896224978780154,4294967295,0
walk_212=17293822637554016271,941553729924603903,230543904,6125001254108143641,828928688112,730144440522,17306823198616993791,613408745337090048,64574966991,1224979307383262271,864701646814409136,38280597042891711,8358680910312169536,56077072732959,15903338482628454,1224992305958127663,17293825871682424695,9826873907416699776,69198939117935103,1228356798667282449,2449961118723996552,13835058132171671295,216172786130235357,54170947048198176,13835058108984918012,1225823673882050574,38544479925302067,9799832842988482572,153124728007242540,970774344690,13835208177023519739,14108936678981535,1226672621718216768,9799885581168607215,486388763228336247,216210169534515912,968671740654591,13873343327203491264,1224979115816781423,4996181123003379,9838118645322597384,432377517954309327,220958066887229247,38289944688001200,13836959327796002178,1225824111984365562,18691990691805,9799832817218679042,433192926076535343,255262829689430715,149587129794420,13862080625860708494,1283912939072877027,214027112276607,9799849284114370542,1263259710939205377,6917828680824385791,13839993835458206088,828662626979409783,1224979927035613380,860921782210542,4837864096874241,306320129004272895,216210169523095176,13510873905363729,13838436581787329139,1225281468621488607,172860820364984160,9799832805197144067,6917542298150571027,67557879074172921,13835111126061307884,1225190222041445991,617275448855101431,13900360252177055982,1244272245584201985,13258672654949810175,4953959594276701320,115897395847069713,15087062465193701235,2449959026216171511,844425501575406,13835076763354599681,3510593881193853951,864902238932297352,76564565432790801,6738234141805868883,13889313185971037943,38283898601926638,1224979111959557889,54254889959719167,20003415057629064,13510873833738513,149681908254771,1225278990726569958,433541850058317039,881808426562323,13889101838161014504,3765009292587988383,27022011120012384,4899917221359286263,48061855709167854,3458783219476856577,4899916980573704703,2453784502049159304,73585760529,216173366255775897,10106077593871585230,2392554187423983,272108305905531255,9800680379475558384,4785807032028906,1837468661354822895,3378870527459703,153421454743961496,201795375342,211106304882495,878202223639195200,76561206771938151,6124895494619758719,3409589852444928,12016193213743098,17293822573196345343,306244778754834432,77159394294362127,4258407471,27083926332145392,6124896224978780154,4294967295,0
walk_213=17293822637554016271,941553729924603903,230543904,6125001254108143641,828928688112,730144440522,17306823198616993791,613408745337090048,64574966991,1224979307383262271,864701646814409136,38280597042891711,8358680910312169536,56077072732959,15903338482628454,1224992305958127663,17293825871682424695,9826873907416699776,69198939117935103,1228356798667282449,2449961118723996552,13835058132171671295,216172786130235357,54170947048198176,13835058108984918012,1225823673882050574,38544479925302067,9799832842988482572,153124728007242540,970774344690,13835208177023519739,14108936678981535,1226672621718216768,9799885581168607215,486388763228336247,216210169534515912,968671740654591,13873343327203491264,1224979115816781423,4996181123003379,9838118645322597384,432377517954309327,220958066887229247,38289944688001200,13836959327796002178,1225824111984365562,18691990691805,9799832817218679042,433192926076535343,255262829689430715,149587129794420,13862080625860708494,1283912939072877027,214027112276607,9799849284114370542,1263259710939205377,6917828680824385791,13839993835458206088,828662626979409783,1224979927035613380,860921782210542,4837864096874241,306320129004272895,216210169523095176,13510873905363729,13838436581787329139,1225281468621488607,172860820364984160,9799832805197144067,6917542298150571027,67557879074172921,13835111126061307884,1225190222041445991,617275448855101431,13900360252177055982,1244272245584201985,13258672654949810175,4953959594276701320,115897395847069713,15087062465193701235,2449959026216171511,844425501575406,13835076763354599681,3510593881193853951,864902238932297352,76564565432790801,6738234141805868883,13889313185971037943,38283898601926638,1224979111959557889,54254889959719167,20003415057629064,13510873833738513,149681908254771,1225278990726569958,433541850058317039,881808426562323,13889101838161014504,3765009292587988383,27022011120012384,4899917221359286263,48061855709167854,3458783219476856577,4899916980573704703,2453784502049159304,73585760529,216173366255775897,13862079682966458318,2392554187423983,272108305905531255,9800680379475558384,4785807032028906,1837468661354822895,3378870527459703,153421454743961496,201795375342,211106304882495,878202223639195200,76561206771938151,6124895494619758719,3409589852444928,12016193213743098,17293822573196345343,306244778754834432,77159394294362127,4258407471,27083926332145392,6124896224978780154,4294967295,0
walk_214=17293822637554016271,941553729924603903,230543904,6125001254108143641,828928688112,730144440522,17306823198616993791,613408745337090048,64574966991,1224979307383262271,864701646814409136,38280597042891711,8358680910312169536,56077072732959,15903338482628454,1224992305958127663,17293825871682424695,9826873907416699776,69198939117935103,1228356798667282449,2449961118723996552,13835058132171671295,216172786130235357,54170947048198176,13835058108984918012,1225823673882050574,38544479925302067,9799832842988482572,153124728007242540,970774344690,13835208177023519739,14108936678981535,1226672621718216768,9799885581168607215,486388763228336247,216210169534515912,968671740654591,13873343327203491264,1224979115816781423,4996181123003379,9838118645322597384,432377517954309327,220958066887229247,38289944688001200,13836959327796002178,1225824111984365562,18691990691805,9799832817218679042,433192926076535343,255262829689430715,149587129794420,13862080625860708494,1283912939072877027,214027112276607,9799849284114370542,1263259710939205377,6917828680824385791,13839993835458206088,828662626979409783,1224979927035613380,860921782210542,4837864096874241,306320129004272895,216210169523095176,13510873905363729,13838436581787329139,1225281468621488607,172860820364984160,9799832805197144067,6917542298150571027,67557879074172921,13835111126061307884,1225190222041445991,617275448855101431,13900360252177055982,1244272245584201985,13258672654949810175,4953959594276701320,115897395847069713,15087062465193701235,2449959026216171511,844425501575406,13835076763354599681,3510593881193853951,864902238932297352,76564565432790801,6738234141805868883,13889313185971037943,38283898601926638,1224979111959557889,54254889959719167,20003415057629064,13510873833738513,149681908254771,1225278990726569958,433541850058317039,881808426562323,13889101838161014504,3765009292587988383,27022011120012384,4899917221359286263,48061855709167854,3458783219476856577,4899916980573704703,2453784502049159304,73585760529,216172928169111603,10106078392735502310,2392554187423983,272108305905531255,9800680379475558384,4785807032028906,1837468661354822895,3378870527459703,153421454743961496,201795375342,211106304882495,878202223639195200,76561206771938151,6124895494619758719,3409589852444928,12016193213743098,17293822573196345343,306244778754834432,77159394294362127,4258407471,27083926332145392,6124896224978780154,4294967295,0
walk_215=17293822637554016271,941553729924603903,230543904,6125001254108143641,828928688112,730144440522,17306823198616993791,613408745337090048,64574966991,1224979307383262271,864701646814409136,38280597042891711,8358680910312169536,56077072732959,15903338482628454,1224992305958127663,17293825871682424695,9826873907416699776,69198939117935103,1228356798667282449,2449961118723996552,13835058132171671295,216172786130235357,54170947048198176,13835058108984918012,1225823673882050574,38544479925302067,9799832842988482572,153124728007242540,970774344690,13835208177023519739,14108936678981535,1226672621718216768,9799885581168607215,486388763228336247,216210169534515912,968671740654591,13873343327203491264,1224979115816781423,4996181123003379,9838118645322597384,432377517954309327,220958066887229247,38289944688001200,13836959327796002178,1225824111984365562,18691990691805,9799832817218679042,433192926076535343,255262829689430715,149587129794420,13862080625860708494,1283912939072877027,214027112276607,9799849284114370542,1263259710939205377,6917828680824385791,13839993835458206088,828662626979409783,1224979927035613380,860921782210542,4837864096874241,306320129004272895,216210169523095176,13510873905363729,13838436581787329139,1225281468621488607,172860820364984160,9799832805197144067,6917542298150571027,67557879074172921,13835111126061307884,1225190222041445991,617275448855101431,13900360252177055982,1244272245584201985,13258672654949810175,4953959594276701320,115897395847069713,15087062465193701235,2449959026216171511,844425501575406,13835076763354599681,3510593881193853951,864902238932297352,76564565432790801,6738234141805868883,13889313185971037943,38283898601926638,1224979111959557889,54254889959719167,20003415057629064,13510873833738513,149681908254771,1225278990726569958,433541850058317039,881808426562323,13889101838161014504,3765009292587988383,27022011120012384,4899917221359286263,48061855709167854,3458783219476856577,4899916980573704703,2453784502049159304,73585760529,216172928169111603,13862080481830375398,2392554187423983,272108305905531255,9800680379475558384,4785807032028906,1837468661354822895,3378870527459703,153421454743961496,201795375342,211106304882495,878202223639195200,76561206771938151,6124895494619758719,3409589852444928,12016193213743098,17293822573196345343,306244778754834432,77159394294362127,4258407471,27083926332145392,6124896224978780154,4294967295,0
walk_216=17293822637554016271,941553729924603903,230543904,6125001254108143641,828928688112,730144440522,17306823198616993791,613408745337090048,64574966991,1224979307383262271,864701646814409136,38280597042891711,8358680910312169536,56077072732959,15903338482628454,1224992305958127663,17293825871682424695,9826873907416699776,69198939117935103,1228356798667282449,2449961118723996552,13835058132171671295,216172786130235357,54170947048198176,13835058108984918012,1225823673882050574,38544479925302067,9799832842988482572,153124728007242540,970774344690,13835208177023519739,14108936678981535,1226672621718216768,9799885581168607215,486388763228336247,216210169534515912,968671740654591,13873343327203491264,1224979115816781423,4996181123003379,9838118645322597384,432377517954309327,220958066887229247,38289944688001200,13836959327796002178,1225824111984365562,18691990691805,9799832817218679042,433192926076535343,255262829689430715,149587129794420,13862080625860708494,1283912939072877027,214027112276607,9799849284114370542,1263259710939205377,6917828680824385791,13839993835458206088,828662626979409783,1224979927035613380,860921782210542,4837864096874241,306320129004272895,216210169523095176,13510873905363729,13838436581787329139,1225281468621488607,172860820364984160,9799832805197144067,6917542298150571027,67557879074172921,13835111126061307884,1225190222041445991,617275448855101431,13900360252177055982,1244272245584201985,13258672654949810175,4953959594276701320,115897395847069713,15087062465193701235,2449959026216171511,844425501575406,13835076763354599681,3510706031379913215,864697729769524872,76564565432790801,6738234141805868883,13889313185971037943,38283898601926638,1224979111959557889,54254889959719167,20003415057629064,13510873833738513,150119994919065,1225278191862652878,433541850058317039,881808426562323,13889101838161014504,3765009292587988383,27022011120012384,4899917221359286263,48061855709167854,3458783219476856577,4899916980573704703,2453784502049159304,73585760529,216173366255775897,10106077593871585230,2392554187423983,272108305905531255,9800680379475558384,4785807032028906,1837468661354822895,3378870527459703,153421454743961496,201795375342,211106304882495,878202223639195200,76561206771938151,6124895494619758719,3409589852444928,12016193213743098,17293822573196345343,306244778754834432,77159394294362127,4258407471,27083926332145392,6124896224978780154,4294967295,0
walk_217=17293822637554016271,941553729924603903,230543904,6125001254108143641,828928688112,730144440522,17306823198616993791,613408745337090048,64574966991,1224979307383262271,864701646814409136,38280597042891711,8358680910312169536,56077072732959,15903338482628454,1224992305958127663,17293825871682424695,9826873907416699776,69198939117935103,1228356798667282449,2449961118723996552,13835058132171671295,216172786130235357,54170947048198176,13835058108984918012,1225823673882050574,38544479925302067,9799832842988482572,153124728007242540,970774344690,13835208177023519739,14108936678981535,1226672621718216768,9799885581168607215,486388763228336247,216210169534515912,968671740654591,13873343327203491264,1224979115816781423,4996181123003379,9838118645322597384,432377517954309327,220958066887229247,38289944688001200,13836959327796002178,1225824111984365562,18691990691805,9799832817218679042,433192926076535343,255262829689430715,149587129794420,13862080625860708494,1283912939072877027,214027112276607,9799849284114370542,1263259710939205377,6917828680824385791,13839993835458206088,828662626979409783,1224979927035613380,860921782210542,4837864096874241,306320129004272895,216210169523095176,13510873905363729,13838436581787329139,1225281468621488607,172860820364984160,9799832805197144067,6917542298150571027,67557879074172921,13835111126061307884,1225190222041445991,617275448855101431,13900360252177055982,1244272245584201985,13258672654949810175,4953959594276701320,115897395847069713,15087062465193701235,2449959026216171511,844425501575406,13835076763354599681,3510706031379913215,864697729769524872,76564565432790801,6738234141805868883,13889313185971037943,38283898601926638,1224979111959557889,54254889959719167,20003415057629064,13510873833738513,150119994919065,1225278191862652878,433541850058317039,881808426562323,13889101838161014504,3765009292587988383,27022011120012384,4899917221359286263,48061855709167854,3458783219476856577,4899916980573704703,2453784502049159304,73585760529,216173366255775897,13862079682966458318,2392554187423983,272108305905531255,9800680379475558384,4785807032028906,1837468661354822895,3378870527459703,153421454743961496,201795375342,211106304882495,878202223639195200,76561206771938151,6124895494619758719,3409589852444928,12016193213743098,17293822573196345343,306244778754834432,77159394294362127,4258407471,27083926332145392,6124896224978780154,4294967295,0
walk_218=17293822637554016271,941553729924603903,230543904,6125001254108143641,828928688112,730144440522,17306823198616993791,613408745337090048,64574966991,1224979307383262271,864701646814409136,38280597042891711,8358680910312169536,56077072732959,15903338482628454,1224992305958127663,17293825871682424695,9826873907416699776,69198939117935103,1228356798667282449,2449961118723996552,13835058132171671295,216172786130235357,54170947048198176,13835058108984918012,1225823673882050574,38544479925302067,9799832842988482572,153124728007242540,970774344690,13835208177023519739,14108936678981535,1226672621718216768,9799885581168607215,486388763228336247,216210169534515912,968671740654591,13873343327203491264,1224979115816781423,4996181123003379,9838118645322597384,432377517954309327,220958066887229247,38289944688001200,13836959327796002178,1225824111984365562,18691990691805,9799832817218679042,433192926076535343,255262829689430715,149587129794420,13862080625860708494,1283912939072877027,214027112276607,9799849284114370542,1263259710939205377,6917828680824385791,13839993835458206088,828662626979409783,1224979927035613380,860921782210542,4837864096874241,306320129004272895,216210169523095176,13510873905363729,13838436581787329139,1225281468621488607,172860820364984160,9799832805197144067,6917542298150571027,67557879074172921,13835111126061307884,1225190222041445991,617275448855101431,13900360252177055982,1244272245584201985,13258672654949810175,4953959594276701320,115897395847069713,15087062465193701235,2449959026216171511,844425501575406,13835076763354599681,3510706031379913215,864697729769524872,76564565432790801,6738234141805868883,13889313185971037943,38283898601926638,1224979111959557889,54254889959719167,20003415057629064,13510873833738513,150119994919065,1225278191862652878,433541850058317039,881808426562323,13889101838161014504,3765009292587988383,27022011120012384,4899917221359286263,48061855709167854,3458783219476856577,4899916980573704703,2453784502049159304,73585760529,216172928169111603,10106078392735502310,2392554187423983,272108305905531255,9800680379475558384,4785807032028906,1837468661354822895,3378870527459703,153421454743961496,201795375342,211106304882495,878202223639195200,76561206771938151,6124895494619758719,3409589852444928,12016193213743098,17293822573196345343,306244778754834432,77159394294362127,4258407471,27083926332145392,6124896224978780154,4294967295,0
walk_219=17293822637554016271,941553729924603903,230543904,6125001254108143641,828928688112,730144440522,17306823198616993791,613408745337090048,64574966991,1224979307383262271,864701646814409136,38280597042891711,8358680910312169536,56077072732959,15903338482628454,1224992305958127663,17293825871682424695,9826873907416699776,69198939117935103,1228356798667282449,2449961118723996552,13835058132171671295,216172786130235357,54170947048198176,13835058108984918012,1225823673882050574,38544479925302067,9799832842988482572,153124728007242540,970774344690,13835208177023519739,14108936678981535,1226672621718216768,9799885581168607215,486388763228336247,216210169534515912,968671740654591,13873343327203491264,1224979115816781423,4996181123003379,9838118645322597384,432377517954309327,220958066887229247,38289944688001200,13836959327796002178,1225824111984365562,18691990691805,9799832817218679042,433192926076535343,255262829689430715,149587129794420,13862080625860708494,1283912939072877027,214027112276607,9799849284114370542,1263259710939205377,6917828680824385791,13839993835458206088,828662626979409783,1224979927035613380,860921782210542,4837864096874241,306320129004272895,216210169523095176,13510873905363729,13838436581787329139,1225281468621488607,172860820364984160,9799832805197144067,6917542298150571027,67557879074172921,13835111126061307884,1225190222041445991,617275448855101431,13900360252177055982,1244272245584201985,13258672654949810175,4953959594276701320,115897395847069713,15087062465193701235,2449959026216171511,844425501575406,13835076763354599681,3510706031379913215,864697729769524872,76564565432790801,6738234141805868883,13889313185971037943,38283898601926638,1224979111959557889,54254889959719167,20003415057629064,13510873833738513,150119994919065,1225278191862652878,433541850058317039,881808426562323,13889101838161014504,3765009292587988383,27022011120012384,4899917221359286263,48061855709167854,3458783219476856577,4899916980573704703,2453784502049159304,73585760529,216172928169111603,13862080481830375398,2392554187423983,272108305905531255,9800680379475558384,4785807032028906,1837468661354822895,3378870527459703,153421454743961496,201795375342,211106304882495,878202223639195200,76561206771938151,6124895494619758719,3409589852444928,12016193213743098,17293822573196345343,306244778754834432,77159394294362127,4258407471,27083926332145392,6124896224978780154,4294967295,0
walk_220=17293822637554016271,941553729924603903,230543904,6125001254108143641,828928688112,730144440522,17306823198616993791,613408745337090048,64574966991,1224979307383262271,864701646814409136,38280597042891711,8358680910312169536,56077072732959,15903338482628454,1224992305958127663,17293825871682424695,9826873907416699776,69198939117935103,1228356798667282449,2449961118723996552,13835058132171671295,216172786130235357,54170947048198176,13835058108984918012,1225823673882050574,38544479925302067,9799832842988482572,153124728007242540,970774344690,13835208177023519739,14108936678981535,1226672621718216768,9799885581168607215,486388763228336247,216210169534515912,968671740654591,13873343327203491264,1224979115816781423,4996181123003379,9838118645322597384,432377517954309327,220958066887229247,38289944688001200,13836959327796002178,1225824111984365562,18691990691805,9799832817218679042,433192926076535343,255262829689430715,149587129794420,13862080625860708494,1283912939072877027,214027112276607,9799849284114370542,1263259710939205377,6917828680824385791,13839993835458206088,828662626979409783,1224979927035613380,860921782210542,4837864096874241,306320129004272895,216210169523095176,13510873905363729,13838436581787329139,1225281468621488607,172860820364984160,9799832805197144067,6917542298150571027,67557879074172921,13835111126061307884,1225190222041445991,617275448855101431,13900360252177055982,1244272245584201985,13258672654949810175,4953959594276701320,115897395847069713,15087062465193701235,2449959026216171511,844425501575406,13835076763354599681,3510706031379913215,864697729769524872,76564565432790801,6738234141805868883,13889313185971037943,38283898601926638,1224979111959557889,54254889959719167,20003415057629064,13510873833738513,149681908254771,1225278990726569958,433541850058317039,881808426562323,13889101838161014504,3765009292587988383,27022011120012384,4899917221359286263,48061855709167854,3458783219476856577,4899916980573704703,2453784502049159304,73585760529,216173366255775897,10106077593871585230,2392554187423983,272108305905531255,9800680379475558384,4785807032028906,1837468661354822895,3378870527459703,153421454743961496,201795375342,211106304882495,878202223639195200,76561206771938151,6124895494619758719,3409589852444928,12016193213743098,17293822573196345343,306244778754834432,77159394294362127,4258407471,27083926332145392,6124896224978780154,4294967295,0
walk_221=17293822637554016271,941553729924603903,230543904,6125001254108143641,828928688112,730144440522,17306823198616993791,613408745337090048,64574966991,1224979307383262271,864701646814409136,38280597042891711,8358680910312169536,56077072732959,15903338482628454,1224992305958127663,17293825871682424695,9826873907416699776,69198939117935103,1228356798667282449,2449961118723996552,13835058132171671295,216172786130235357,54170947048198176,13835058108984918012,1225823673882050574,38544479925302067,9799832842988482572,153124728007242540,970774344690,13835208177023519739,14108936678981535,1226672621718216768,9799885581168607215,486388763228336247,216210169534515912,968671740654591,13873343327203491264,1224979115816781423,4996181123003379,9838118645322597384,432377517954309327,220958066887229247,38289944688001200,13836959327796002178,1225824111984365562,18691990691805,9799832817218679042,433192926076535343,255262829689430715,149587129794420,13862080625860708494,1283912939072877027,214027112276607,9799849284114370542,1263259710939205377,6917828680824385791,13839993835458206088,828662626979409783,1224979927035613380,860921782210542,4837864096874241,306320129004272895,216210169523095176,13510873905363729,13838436581787329139,1225281468621488607,172860820364984160,9799832805197144067,6917542298150571027,67557879074172921,13835111126061307884,1225190222041445991,617275448855101431,13900360252177055982,1244272245584201985,13258672654949810175,4953959594276701320,115897395847069713,15087062465193701235,2449959026216171511,844425501575406,13835076763354599681,3510706031379913215,864697729769524872,76564565432790801,6738234141805868883,13889313185971037943,38283898601926638,1224979111959557889,54254889959719167,20003415057629064,13510873833738513,149681908254771,1225278990726569958,433541850058317039,881808426562323,13889101838161014504,3765009292587988383,27022011120012384,4899917221359286263,48061855709167854,3458783219476856577,4899916980573704703,2453784502049159304,73585760529,216173366255775897,13862079682966458318,2392554187423983,272108305905531255,9800680379475558384,4785807032028906,1837468661354822895,3378870527459703,153421454743961496,201795375342,211106304882495,878202223639195200,76561206771938151,6124895494619758719,3409589852444928,12016193213743098,17293822573196345343,306244778754834432,77159394294362127,4258407471,27083926332145392,6124896224978780154,4294967295,0
walk_222=17293822637554016271,941553729924603903,230543904,6125001254108143641,828928688112,730144440522,17306823198616993791,613408745337090048,64574966991,1224979307383262271,864701646814409136,38280597042891711,8358680910312169536,56077072732959,15903338482628454,1224992305958127663,17293825871682424695,9826873907416699776,69198939117935103,1228356798667282449,2449961118723996552,13835058132171671295,216172786130235357,54170947048198176,13835058108984918012,1225823673882050574,38544479925302067,9799832842988482572,153124728007242540,970774344690,13835208177023519739,14108936678981535,1226672621718216768,9799885581168607215,486388763228336247,216210169534515912,968671740654591,13873343327203491264,1224979115816781423,4996181123003379,9838118645322597384,432377517954309327,220958066887229247,38289944688001200,13836959327796002178,1225824111984365562,18691990691805,9799832817218679042,433192926076535343,255262829689430715,149587129794420,13862080625860708494,1283912939072877027,214027112276607,9799849284114370542,1263259710939205377,6917828680824385791,13839993835458206088,828662626979409783,1224979927035613380,860921782210542,4837864096874241,306320129004272895,216210169523095176,13510873905363729,13838436581787329139,1225281468621488607,172860820364984160,9799832805197144067,6917542298150571027,67557879074172921,13835111126061307884,1225190222041445991,617275448855101431,13900360252177055982,1244272245584201985,13258672654949810175,4953959594276701320,115897395847069713,15087062465193701235,2449959026216171511,844425501575406,13835076763354599681,3510706031379913215,864697729769524872,76564565432790801,6738234141805868883,13889313185971037943,38283898601926638,1224979111959557889,54254889959719167,20003415057629064,13510873833738513,149681908254771,1225278990726569958,433541850058317039,881808426562323,13889101838161014504,3765009292587988383,27022011120012384,4899917221359286263,48061855709167854,3458783219476856577,4899916980573704703,2453784502049159304,73585760529,216172928169111603,10106078392735502310,2392554187423983,272108305905531255,9800680379475558384,4785807032028906,1837468661354822895,3378870527459703,153421454743961496,201795375342,211106304882495,878202223639195200,76561206771938151,6124895494619758719,3409589852444928,12016193213743098,17293822573196345343,306244778754834432,77159394294362127,4258407471,27083926332145392,6124896224978780154,4294967295,0
walk_223=17293822637554016271,941553729924603903,230543904,6125001254108143641,828928688112,730144440522,17306823198616993791,613408745337090048,64574966991,1224979307383262271,864701646814409136,38280597042891711,8358680910312169536,56077072732959,15903338482628454,1224992305958127663,17293825871682424695,9826873907416699776,69198939117935103,1228356798667282449,2449961118723996552,13835058132171671295,216172786130235357,54170947048198176,13835058108984918012,1225823673882050574,38544479925302067,9799832842988482572,153124728007242540,970774344690,13835208177023519739,14108936678981535,1226672621718216768,9799885581168607215,486388763228336247,216210169534515912,968671740654591,13873343327203491264,1224979115816781423,4996181123003379,9838118645322597384,432377517954309327,220958066887229247,38289944688001200,13836959327796002178,1225824111984365562,18691990691805,9799832817218679042,433192926076535343,255262829689430715,149587129794420,13862080625860708494,1283912939072877027,214027112276607,9799849284114370542,1263259710939205377,6917828680824385791,13839993835458206088,828662626979409783,1224979927035613380,860921782210542,4837864096874241,306320129004272895,216210169523095176,13510873905363729,13838436581787329139,1225281468621488607,172860820364984160,9799832805197144067,6917542298150571027,67557879074172921,13835111126061307884,1225190222041445991,617275448855101431,13900360252177055982,1244272245584201985,13258672654949810175,4953959594276701320,115897395847069713,15087062465193701235,2449959026216171511,844425501575406,13835076763354599681,3510706031379913215,864697729769524872,76564565432790801,6738234141805868883,13889313185971037943,38283898601926638,1224979111959557889,54254889959719167,20003415057629064,13510873833738513,149681908254771,1225278990726569958,433541850058317039,881808426562323,13889101838161014504,3765009292587988383,27022011120012384,4899917221359286263,48061855709167854,3458783219476856577,4899916980573704703,2453784502049159304,73585760529,216172928169111603,13862080481830375398,2392554187423983,272108305905531255,9800680379475558384,4785807032028906,1837468661354822895,3378870527459703,153421454743961496,201795375342,211106304882495,878202223639195200,76561206771938151,6124895494619758719,3409589852444928,12016193213743098,17293822573196345343,306244778754834432,77159394294362127,4258407471,27083926332145392,6124896224978780154,4294967295,0
walk_224=17293822637554016271,941553729924603903,230543904,6125001254108143641,828928688112,730144440522,17306823198616993791,613408745337090048,64574966991,1224979307383262271,864701646814409136,38280597042891711,8358680910312169536,56077072732959,15903338482628454,1224992305958127663,17293825871682424695,9826873907416699776,69198939117935103,1228356798667282449,2449961118723996552,13835058132171671295,216172786130235357,54170947048198176,13835058108984918012,1225823673882050574,38544479925302067,9799832842988482572,153124728007242540,970774344690,13835208177023519739,14108936678981535,1226672621718216768,9799885581168607215,486388763228336247,216210169534515912,968671740654591,13873343327203491264,1224979115816781423,4996181123003379,9838118645322597384,432377517954309327,220958066887229247,38289944688001200,13836959327796002178,1225824111984365562,18691990691805,9799832817218679042,157910398787453487,255262829689430715,149587129794420,13862080625860708494,1283912939072877027,214027112276607,9799849284114370542,1263259710939205377,6917828680824385791,13839993835458206088,828662626979409783,1224979927035613380,860921782210542,4837864096874241,306320129004272895,216210169523095176,13510873905363729,13838436581787329139,1225281468621488607,172860820364984160,9799832805197144067,6917542298150571027,67557879074172921,13835111126061307884,1225190222041445991,617275448855101431,13900360252177055982,1244272245584201985,13258672654949810175,4953959594276701320,115897395847069713,15087082118964051795,2449959026216171511,844425501575406,13835076763354599681,3510593881193853951,864902238932297352,76564565432790801,6738234141805868883,13889313185971037943,38283898601926638,1224979111959557889,54254889959719167,20003415057629064,13510873833738513,150119994919065,1225278191862652878,433541850058317039,881808426562323,13889101838161014504,3765009292587988383,27022011120012384,4899917221359286263,48061855709167854,3458783219476856577,4899916980573704703,2453784502049159304,73585760529,216173366255775897,10106077593871585230,2392554187423983,272108305905531255,9800680379475558384,4785807032028906,1837468661354822895,3378870527459703,153421454743961496,201795375342,211106304882495,878202223639195200,76561206771938151,6124895494619758719,3409589852444928,12016193213743098,17293822573196345343,306244778754834432,77159394294362127,4258407471,27083926332145392,6124896224978780154,4294967295,0
